nbeval fitness
0 25146.0
0 24768.0
0 27004.0
0 25576.0
0 24846.0
0 26165.0
0 25120.0
0 24512.0
0 26507.0
0 23794.0
0 24346.0
0 27622.0
0 26100.0
0 24398.0
0 24030.0
0 25090.0
0 25573.0
0 26047.0
0 26059.0
0 25232.0
0 25169.0
0 25250.0
0 24623.0
0 26404.0
0 24937.0
0 26348.0
0 25772.0
0 24538.0
0 25879.0
0 25684.0
0 25892.0
0 26665.0
0 26346.0
0 27123.0
0 25781.0
0 24551.0
0 23951.0
0 24952.0
0 23462.0
0 27641.0
0 25585.0
0 24892.0
0 25962.0
0 25567.0
0 24162.0
0 24112.0
0 24708.0
0 25207.0
0 25836.0
0 25319.0
0 24364.0
0 24212.0
0 25660.0
0 26257.0
0 25783.0
0 23440.0
0 24280.0
0 24324.0
0 26309.0
0 24496.0
0 26156.0
0 25034.0
0 25738.0
0 25814.0
0 25604.0
0 27608.0
0 24629.0
0 23976.0
0 26070.0
0 25914.0
0 25134.0
0 25055.0
0 25072.0
0 25757.0
0 25299.0
0 24881.0
0 26858.0
0 24032.0
0 25150.0
0 23665.0
0 26254.0
0 26542.0
0 27415.0
0 25171.0
0 25523.0
0 24915.0
0 24439.0
0 25425.0
0 25405.0
0 25101.0
0 23451.0
0 24701.0
0 24894.0
0 25147.0
0 26253.0
0 25662.0
0 27023.0
0 25461.0
0 25032.0
0 24587.0
0 24072.0
0 25647.0
0 26557.0
0 25464.0
0 25151.0
0 24342.0
0 24452.0
0 25208.0
0 26402.0
0 25576.0
0 24817.0
0 25896.0
0 26955.0
0 26275.0
0 24826.0
0 25164.0
0 25808.0
0 26136.0
0 24589.0
0 24908.0
0 24170.0
0 26771.0
0 24564.0
0 24353.0
